"reference_ID","first_author","reference_year","data_source","data_digitizer","data_checker","sample_type","body_part","food_ref","egestion_age","egestion_age_unit","bodymass_mean","bodymass_min","bodymass_max","bodymass_value_error","bodymass_error_type","bodymass_n_samples","bodymass_unit","bodymass_weight_type","age_mean","age_min","age_max","age_value_error","age_error_type","age_n_samples","age_unit","male_prop","sampling_year","sampling_month","sampling_day","sampling_season","sampling_location","sampling_latitude","sampling_longitude","location_in_reference","organism_name_ref","species_latin_name_ref","species_latin_name_gbif","gbif_id","gbif_id2","organism_stage","environment","temperature","food_ID","body_ID","feces_ID","urine_ID","nb_items_per_sample","nb_individuals_per_sample","individual_known","observation_resolution","observation_ID","animal_group_ID","times_series_ID","time_point","time_unit","repetition_ID","component_name","component_mean","component_min","component_max","component_value_error","component_error_type","component_n_samples","component_unit","component_weight_type","component_data_type","component_detail","component_extraction_method","component_measure_method","freezing","autoclaving","drying","oven","drying_time","drying_time_unit","drying_temp","drying_temp_unit","grinding","grinding_fineness","grinding_fineness_unit","comments"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<24","hour",500,NA,NA,NA,NA,NA,"kg","ww",15,NA,NA,NA,NA,NA,"year",0,2021,7,14,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"bos_taurus","bos_taurus",2441022,2441022,NA,"zoo","20",NA,NA,143,NA,NA,NA,1,"individual",909,NA,NA,NA,NA,NA,"Mg",1651,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2441022-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<24","hour",500,NA,NA,NA,NA,NA,"kg","ww",15,NA,NA,NA,NA,NA,"year",0,2021,7,14,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"bos_taurus","bos_taurus",2441022,2441022,NA,"zoo","20",NA,NA,143,NA,NA,NA,1,"individual",910,NA,NA,NA,NA,NA,"P",5394,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2441022-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<12","hour",9,NA,NA,NA,NA,NA,"kg","ww",7,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,114,NA,NA,NA,1,"individual",911,NA,NA,NA,NA,NA,"K",1.09,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i2-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<12","hour",9,NA,NA,NA,NA,NA,"kg","ww",7,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,114,NA,NA,NA,1,"individual",912,NA,NA,NA,NA,NA,"Mg",4653,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i2-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<12","hour",9,NA,NA,NA,NA,NA,"kg","ww",7,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,114,NA,NA,NA,1,"individual",913,NA,NA,NA,NA,NA,"P",1.45,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i2-1"
"1030_999","charberet",2020,823,"charberet",NA,"feces",NA,NA,NA,NA,45,NA,NA,NA,NA,NA,"kg","ww",12,NA,NA,NA,NA,NA,"year",0,2021,3,1,NA,"reserve_africaine_de_sigean",NA,NA,NA,NA,"pan_troglodytes","pan_troglodytes",5219534,5219534,NA,"zoo",NA,NA,NA,135,NA,NA,NA,1,"individual",914,NA,NA,NA,NA,NA,"K",2.39,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219534-823-i1-1"
"1030_999","charberet",2020,823,"charberet",NA,"feces",NA,NA,NA,NA,45,NA,NA,NA,NA,NA,"kg","ww",12,NA,NA,NA,NA,NA,"year",0,2021,3,1,NA,"reserve_africaine_de_sigean",NA,NA,NA,NA,"pan_troglodytes","pan_troglodytes",5219534,5219534,NA,"zoo",NA,NA,NA,135,NA,NA,NA,1,"individual",915,NA,NA,NA,NA,NA,"Mg",6564,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219534-823-i1-1"
"1030_999","charberet",2020,823,"charberet",NA,"feces",NA,NA,NA,NA,45,NA,NA,NA,NA,NA,"kg","ww",12,NA,NA,NA,NA,NA,"year",0,2021,3,1,NA,"reserve_africaine_de_sigean",NA,NA,NA,NA,"pan_troglodytes","pan_troglodytes",5219534,5219534,NA,"zoo",NA,NA,NA,135,NA,NA,NA,1,"individual",916,NA,NA,NA,NA,NA,"P",2.42,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219534-823-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"0","hour",9,NA,NA,NA,NA,NA,"kg","ww",9,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,113,NA,NA,NA,1,"individual",917,NA,NA,NA,NA,NA,"K",1.16,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"0","hour",9,NA,NA,NA,NA,NA,"kg","ww",9,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,113,NA,NA,NA,1,"individual",918,NA,NA,NA,NA,NA,"Mg",3586,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"0","hour",9,NA,NA,NA,NA,NA,"kg","ww",9,NA,NA,NA,NA,NA,"year",1,2021,7,19,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"colobus_guereza","colobus_guereza",5963045,5963045,NA,"zoo","20",NA,NA,113,NA,NA,NA,1,"individual",919,NA,NA,NA,NA,NA,"P",1.39,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5963045-925-i1-1"
"1030_999","charberet",2020,334,"charberet",NA,"feces",NA,NA,"<15","hour",44748,NA,NA,NA,NA,NA,"g","ww",4,NA,NA,NA,NA,NA,"day_L5",NA,2021,7,26,NA,"institut_ecologie_science_environnement_paris",NA,NA,NA,NA,"antheraea_polyphemus","antheraea_polyphemus",1866570,1866570,NA,"zoo","25",NA,NA,117,NA,NA,NA,1,"individual",920,NA,NA,NA,NA,NA,"K",7360,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-1866570-334-i1-1"
"1030_999","charberet",2020,334,"charberet",NA,"feces",NA,NA,"<15","hour",44748,NA,NA,NA,NA,NA,"g","ww",4,NA,NA,NA,NA,NA,"day_L5",NA,2021,7,26,NA,"institut_ecologie_science_environnement_paris",NA,NA,NA,NA,"antheraea_polyphemus","antheraea_polyphemus",1866570,1866570,NA,"zoo","25",NA,NA,117,NA,NA,NA,1,"individual",921,NA,NA,NA,NA,NA,"Mg",1804,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-1866570-334-i1-1"
"1030_999","charberet",2020,334,"charberet",NA,"feces",NA,NA,"<15","hour",44748,NA,NA,NA,NA,NA,"g","ww",4,NA,NA,NA,NA,NA,"day_L5",NA,2021,7,26,NA,"institut_ecologie_science_environnement_paris",NA,NA,NA,NA,"antheraea_polyphemus","antheraea_polyphemus",1866570,1866570,NA,"zoo","25",NA,NA,117,NA,NA,NA,1,"individual",922,NA,NA,NA,NA,NA,"P",1145,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-1866570-334-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,NA,"kg","ww",13,NA,NA,NA,NA,NA,"year",0,2021,7,18,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo","18",NA,NA,119,NA,NA,NA,1,"individual",923,NA,NA,NA,NA,NA,"K",1.19,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,NA,"kg","ww",13,NA,NA,NA,NA,NA,"year",0,2021,7,18,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo","18",NA,NA,119,NA,NA,NA,1,"individual",924,NA,NA,NA,NA,NA,"Mg",5937,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<24","hour",70,NA,NA,NA,NA,NA,"kg","ww",13,NA,NA,NA,NA,NA,"year",0,2021,7,18,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo","18",NA,NA,119,NA,NA,NA,1,"individual",925,NA,NA,NA,NA,NA,"P",1.12,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-925-i1-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<12","hour",180,NA,NA,NA,NA,NA,"kg","ww",19,NA,NA,NA,NA,NA,"year",1,2021,7,21,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"gorilla_gorilla","gorilla_gorilla",2436441,2436441,NA,"zoo","20",NA,NA,95,NA,NA,NA,1,"individual",926,NA,NA,NA,NA,NA,"K",1.45,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2436441-925-i3-1"
"1030_999","charberet",2020,925,"charberet",NA,"feces",NA,NA,"<12","hour",180,NA,NA,NA,NA,NA,"kg","ww",19,NA,NA,NA,NA,NA,"year",1,2021,7,21,NA,"zoo_safari_de_thoiry",NA,NA,NA,NA,"gorilla_gorilla","gorilla_gorilla",2436441,2436441,NA,"zoo","20",NA,NA,95,NA,NA,NA,1,"individual",927,NA,NA,NA,NA,NA,"Mg",2957,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2436441-925-i3-1"
