Feed,Classification,Infraclass,Overorder,Without_Rang,Order,Underorder,Overfamily,Family,Extra,PanTheria,Source,DOI,Species,Species_lat,Difference,Food/Nutrition,Body_mass,Food_intake_in_dry_matter_per_day_in_gm,DM_dry_matter_diet,OM_organic_material_diet,CP_Crude_Protein_diet,EE_Ether_Extract_diet,NDF_diet,CF_Crude_Fibre_diet,CA_Crude_Ash_diet,N_Nitrogen_diet,Ca_diet,P_diet,Na_diet,K_diet,Mg_diet,dDM,dOM,dCP,dEE,dNDF,dCF,dCA,DM_ad,OM_ad,CP_ad,EE_ad,NDF_ad,CF_ad,CA_ad,Ca_ad,P_ad,Na_ad,K_ad,Mg_ad,Source
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bell et al. (1983),,Pig (Yorkshire x Lacombe x Landrace),Sus scrofa,30 % hulls 3,Omnivore,20,,,,12,,,,,1.92,,,,,,,,7.96,,,,,,,66.3,,,,,,,,,,Bell et al. (1983)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bell et al. (1983),,Pig (Yorkshire x Lacombe x Landrace),Sus scrofa,30 & hulls 4,Omnivore,20,,,,14,,,,,2.24,,,,,,,,9.76,,,,,,,69.7,,,,,,,,,,Bell et al. (1983)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bell et al. (1983),,Pig (Yorkshire x Lacombe x Landrace),Sus scrofa,30 % hulls 5,Omnivore,20,,,,16,,,,,2.56,,,,,,,,11.98,,,,,,,74.9,,,,,,,,,,Bell et al. (1983)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bruce & Sundstol (1995),,Pig (Norwegian Landrace),Sus scrofa,Diet 1,Omnivore,59,,91,,17.91,,,10.77,,2.87,,,,,,69.98,,13.85,,,0.65,,76.9,,77.3,,,6,,,,,,,Bruce & Sundstol (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bruce & Sundstol (1995),,Pig (Norwegian Landrace),Sus scrofa,Diet 2,Omnivore,59,,91.2,,18.2,,,18.2,,2.91,,,,,,69.68,,14.31,,,12.49,,76.4,,78.6,,,68.6,,,,,,,Bruce & Sundstol (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bruce & Sundstol (1995),,Pig (Norwegian Landrace),Sus scrofa,Diet 3,Omnivore,59,,89.8,,17.93,,,10.91,,2.87,,,,,,68.34,,14.4,,,6.54,,76.1,,80.3,,,59.9,,,,,,,Bruce & Sundstol (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Bruce & Sundstol (1995),,Pig (Norwegian Landrace),Sus scrofa,Diet 4,Omnivore,59,,89.7,,18.51,,,10.26,,2.96,,,,,,68.35,,14.58,,,6.01,,76.2,,78.8,,,58.6,,,,,,,Bruce & Sundstol (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Buraczewska et al. (1996),,Pig (Finnish Landrace x Yorkshire),Sus scrofa,Wet barley protein,Omnivore,89.5,,28.4,,33.4,,,1.5,3.6,5.34,0.1,0.7,,,,26.92,,29.79,,,,2.15,94.8,,89.2,,,,59.8,,33.2,,,,Buraczewska et al. (1996)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Buraczewska et al. (1996),,Pig (Finnish Landrace x Yorkshire),Sus scrofa,Wet distillers solid,Omnivore,89.5,,18.4,,52,,,2.7,6.1,8.32,0.12,1.13,,,,17.37,,44.72,,,,3.94,94.4,,86,,,,64.6,,42.3,,,,Buraczewska et al. (1996)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Calvert et al. (1985),,Pig (crossbred),Sus scrofa,5 % alfalfa,Omnivore,189.5,,89.1,,18.97,,14.1,,,3.03,,,,,,,,16.69,,,,,87.63,,88,,61.25,,,,,,,,Calvert et al. (1985)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Calvert et al. (1985),,Pig (crossbred),Sus scrofa,50 % alfalfa,Omnivore,185.75,,90.6,,18.54,,31.4,,,2.97,,,,,,,,12.94,,,,,68.53,,69.78,,37.48,,,,,,,,Calvert et al. (1985)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Calvert et al. (1985),,Pig (crossbred),Sus scrofa,95 % alfalfa,Omnivore,173,,91.5,,17.6,,47.2,,,2.82,,,,,,,,10.11,,,,,52.3,,57.45,,32.6,,,,,,,,Calvert et al. (1985)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Canh et al. (1997),,Pig (Crossbred),Sus scrofa,Grain,Omnivore,87.55,,84.71,,18.46,3.42,17.71,4.58,5.32,2.95,,,,,,,,15.75,,,,,,,85.3,,,,,,,,,,Canh et al. (1997)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Canh et al. (1997),,Pig (Crossbred),Sus scrofa,By-products,Omnivore,87.15,,87.51,,17.84,3.71,15.22,6.96,7.74,2.85,,,,,,,,14.09,,,,,,,79,,,,,,,,,,Canh et al. (1997)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Canh et al. (1997),,Pig (Crossbred),Sus scrofa,Tapioca,Omnivore,88.2,,87.48,,18.18,4.72,13.41,4.01,5.28,2.91,,,,,,,,15.41,,,,,,,84.8,,,,,,,,,,Canh et al. (1997)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Canh et al. (1997),,Pig (Crossbred),Sus scrofa,Sugar beet pulp,Omnivore,91.65,,87.91,,17.95,4.65,24,8.29,6.07,2.87,,,,,,,,13.41,,,,,,,74.7,,,,,,,,,,Canh et al. (1997)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,Basal diet,Omnivore,6.8,,90.9,,24.1,2.5,,,,3.86,,,,,,44.45,,18.39,1.22,,,,48.9,,76.3,48.9,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,Basal diet + 8% tallow,Omnivore,6.8,,91.6,,24,10.8,,,,3.84,,,,,,62.29,,17.98,7.34,,,,68,,74.9,68,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,"Basal diet + 6,5% tallow + 1,5% soya lecithin",Omnivore,6.8,,89.9,,23.7,10.7,,,,3.79,,,,,,65.81,,17.44,7.83,,,,73.2,,73.6,73.2,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,8% tallow mixed,Omnivore,7.1,,85.9,,24,10.2,,,,3.84,,,,,,68.63,,20.62,8.15,,,,79.9,,85.9,79.9,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,8% tallow sprayed,Omnivore,7.1,,86.9,,23.7,10.6,,,,3.79,,,,,,66.39,,20.57,8.1,,,,76.4,,86.8,76.4,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,"6,5% tallow, 1,5% soya lecithin mixed",Omnivore,7.1,,86.8,,23.7,11.1,,,,3.79,,,,,,66.23,,19.77,8.47,,,,76.3,,83.4,76.3,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,de Souza et al. (1995),,Pig,Sus scrofa,"6,5% tallow, 1,5% soya lecithin sprayed",Omnivore,7.1,,84.4,,24.5,10.9,,,,3.92,,,,,,63.72,,20.75,8.23,,,,75.5,,84.7,75.5,,,,,,,,,de Souza et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,den Hartog et al. (1988),,Pig (crossbred),Sus scrofa,Control,Omnivore,40,,88.8,,19.37,,,,6.19,3.1,0.83,0.75,0.18,0.66,0.17,,,16.41,,,,,,,84.7,,,,,43,41.7,74.9,76.6,36.8,den Hartog et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,den Hartog et al. (1988),,Pig (crossbred),Sus scrofa,Control + 5% pectin,Omnivore,40,,88.9,,18.56,,,,5.96,2.97,0.8,0.71,0.18,0.65,0.16,,,15.37,,,,,,,82.8,,,,,39.3,46,70.5,79.1,42.2,den Hartog et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,den Hartog et al. (1988),,Pig (crossbred),Sus scrofa,Control + 5% cellulose,Omnivore,40,,89,,18.43,,,,5.84,2.95,0.79,0.71,0.18,0.65,0.17,,,15.15,,,,,,,82.2,,,,,34.7,42.1,68.8,78.6,41.5,den Hartog et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,den Hartog et al. (1988),,Pig (crossbred),Sus scrofa,Control * 5% straw meal,Omnivore,40,,89,,18.54,,,,6.4,2.97,0.79,0.72,0.17,0.69,0.21,,,15.29,,,,,,,82.5,,,,,38.5,44.1,71.3,77.9,42.3,den Hartog et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Dove (1995),,Pig,Sus scrofa,15 ppm Copper,Omnivore,,,87.62,,25.59,1.53,,,6.6,4.09,,,,,,,,,0.43,,,4.62,,,,28.2,,,70,,,,,,Dove (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Dove (1995),,Pig,Sus scrofa,"15 ppm Copper , 5% supplemental fat",Omnivore,,,88.31,,25.25,7.07,,,6.27,4.04,,,,,,,,,5.34,,,4.18,,,,75.6,,,66.6,,,,,,Dove (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Drochner (1984),,Pig,Sus scrofa,Control,Omnivore,90,,,,21.8,4.85,,3.5,7.5,3.49,,,,,,,,19.23,4.04,,,,,,88.2,83.4,,,,,,,,,Drochner (1984)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Eggum et al. (1982),,Pig (Danish Landrace breed),Sus scrofa,Diet A,Omnivore,24,,87.1,,13,2.8,,4.7,,2.08,,,,,,,,9.49,0.98,,1.13,,,,73,35,,24,,,,,,,Eggum et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Eggum et al. (1982),,Pig (Danish Landrace breed),Sus scrofa,Diet B (7 g/kg nebacitine),Omnivore,24,,87.1,,13,2.8,,4.7,,2.08,,,,,,,,9.75,1.28,,0.63,,,,75,45.8,,13.4,,,,,,,Eggum et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Eggum et al. (1982),,Pig (Danish Landrace breed),Sus scrofa,Diet C,Omnivore,24,,87.2,,13.3,3,,10.5,,2.13,,,,,,,,7.58,0.86,,3.28,,,,57,28.6,,31.2,,,,,,,Eggum et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Eggum et al. (1982),,Pig (Danish Landrace breed),Sus scrofa,Diet D (7 g/kg nebacitine),Omnivore,24,,87.2,,13.3,3,,10.5,,2.13,,,,,,,,7.95,1.12,,0.96,,,,59.8,37.4,,9.1,,,,,,,Eggum et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Ehle et al. (1982),,Pig (Yorkshire),Sus scrofa,Alfalfa diet,Omnivore,70,,91.1,,18.4,,,,,2.94,,,,,,76.89,,14.76,0,,,,84.4,,80.2,,,,,,,,,,Ehle et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Ehle et al. (1982),,Pig (Yorkshire),Sus scrofa,Coarse bran diet,Omnivore,70,,89.3,,18.3,,,,,2.93,,,,,,78.05,,16.62,0,,,,87.4,,90.8,,,,,,,,,,Ehle et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Ehle et al. (1982),,Pig (Yorkshire),Sus scrofa,Fine bran diet,Omnivore,70,,88.9,,21.7,,,,,3.47,,,,,,75.83,,18.84,0,,,,85.3,,86.8,,,,,,,,,,Ehle et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Ehle et al. (1982),,Pig (Yorkshire),Sus scrofa,Cellulose diet,Omnivore,70,,92,,13.5,,,,,2.16,,,,,,81.42,,12.3,0,,,,88.5,,91.1,,,,,,,,,,Ehle et al. (1982)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fadel et al (1989),,Pig,Sus scrofa,Uncooked barley diet,Omnivore,86,,96,,15.9,4.6,,,5.5,2.54,,,,,,,,10.64,0.21,,,-0.2,,,66.9,4.6,,,-3.7,,,,,,Fadel et al (1989)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fadel et al (1989),,Pig,Sus scrofa,"Barley diet high moisture, low temperature",Omnivore,86,,93,,16.3,3.9,,,5.5,2.61,,,,,,,,12.81,1.17,,,1.58,,,78.6,29.9,,,28.8,,,,,,Fadel et al (1989)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fadel et al (1989),,Pig,Sus scrofa,"Barley diet,low moisture, high temperature",Omnivore,86,,93.5,,16.8,3.9,,,5.5,2.69,,,,,,,,12.85,0.81,,,1.53,,,76.5,20.7,,,27.8,,,,,,Fadel et al (1989)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fadel et al. (1988),,crossbred pig,Sus scrofa,Raw barley based diet,Omnivore,78,,,,19.4,7.2,,,7.3,3.1,,,,,,,,14.38,4.65,,,2.48,,,74.1,64.6,,,34,,,,,,Fadel et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fadel et al. (1988),,crossbred pig,Sus scrofa,Extruded barley based diet,Omnivore,78,,,,20.2,6.5,,,6.9,3.23,,,,,,,,16.28,4.23,,,1.86,,,80.6,65.1,,,26.9,,,,,,Fadel et al. (1988)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Apple pulp,Omnivore,50,,,,9.7,6.1,,21.1,2.3,1.55,,,,,,,,0.58,0.43,,14.56,,,,6,7,,69,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Apple pulp,Omnivore,180,,,,9.7,6.1,,21.1,2.3,1.55,,,,,,,,0.58,1.1,,15.19,,,,6,18,,72,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Barley,Omnivore,50,,,,13.2,3.3,,5.3,2.7,2.11,,,,,,,,9.77,1.52,,1.22,,,,74,46,,23,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Barley,Omnivore,180,,,,13.2,3.3,,5.3,2.7,2.11,,,,,,,,10.56,1.62,,1.64,,,,80,49,,31,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Commercial mixture,Omnivore,50,,,,20.4,3.1,,5.8,7.4,3.26,,,,,,,,16.32,1.71,,2.32,,,,80,55,,40,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Commercial mixture,Omnivore,180,,,,20.4,3.1,,5.8,7.4,3.26,,,,,,,,17.34,1.8,,2.73,,,,85,58,,47,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Experimental mixture,Omnivore,50,,,,21.4,3,,4.2,3.9,3.42,,,,,,,,17.55,1.35,,1.05,,,,82,45,,25,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Experimental mixture,Omnivore,180,,,,21.4,3,,4.2,3.9,3.42,,,,,,,,18.19,1.41,,1.76,,,,85,47,,42,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Fish meal,Omnivore,50,,,,75,10.5,,0,16.2,12,,,,,,,,67.5,9.77,,,,,,90,93,,,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Fish meal,Omnivore,180,,,,75,10.5,,0,16.2,12,,,,,,,,70.5,,,,,,,94,,,,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Green meal,Omnivore,50,,,,18.9,4.1,,26.1,9.6,3.02,,,,,,,,7.56,0.98,,9.4,,,,40,24,,36,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Green meal,Omnivore,180,,,,18.9,4.1,,26.1,9.6,3.02,,,,,,,,10.77,1.23,,9.92,,,,57,30,,38,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Untreated barley straw,Omnivore,50,,,,5.1,2.6,,43.5,6.1,0.82,,,,,,,,,0.99,,1.31,,,,,38,,3,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Untreated barley straw,Omnivore,180,,,,5.1,2.6,,43.5,6.1,0.82,,,,,,,,,0.88,,9.14,,,,,34,,21,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Treated barley straw,Omnivore,50,,,,14.2,2,,39.1,11.7,2.27,,,,,,,,6.25,0.04,,12.9,,,,44,2,,33,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Treated barley straw,Omnivore,180,,,,14.2,2,,39.1,11.7,2.27,,,,,,,,7.81,0.32,,19.94,,,,55,16,,51,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,NH3-treated barley straw,Omnivore,50,,,,9.2,2,,43.1,7.5,1.47,,,,,,,,0.46,0.4,,6.03,,,,5,20,,14,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,NH3-treated barley straw,Omnivore,180,,,,9.2,2,,43.1,7.5,1.47,,,,,,,,1.66,0.14,,14.22,,,,18,7,,33,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Wheat,Omnivore,50,,,,13.4,2.6,,3.2,1.7,2.14,,,,,,,,10.72,1.01,,0.7,,,,80,39,,22,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Wheat,Omnivore,180,,,,13.4,2.6,,3.2,1.7,2.14,,,,,,,,11.39,0.99,,0.9,,,,85,38,,28,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Meat-and-bone-meal,Omnivore,50,,,,52.6,11.4,,0,33.8,8.42,,,,,,,,41.55,2.96,,,,,,79,26,,,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Meat-and-bone-meal,Omnivore,180,,,,52.6,11.4,,0,33.8,8.42,,,,,,,,45.24,8.44,,,,,,86,74,,,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize,Omnivore,50,,,,10.4,4.9,,2.5,1.5,1.66,,,,,,,,8.53,3.14,,1.28,,,,82,64,,51,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize,Omnivore,180,,,,10.4,4.9,,2.5,1.5,1.66,,,,,,,,8.94,3.28,,0.73,,,,86,67,,29,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,"Maize, fodder meal",Omnivore,50,,,,10.7,9.5,,4.1,2.5,1.71,,,,,,,,7.81,7.79,,1.64,,,,73,82,,40,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,"Maize, fodder meal",Omnivore,180,,,,10.7,9.5,,4.1,2.5,1.71,,,,,,,,8.67,7.79,,2.5,,,,81,82,,61,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize silage,Omnivore,50,,,,11.1,2.9,,28.7,5.9,1.78,,,,,,,,1.11,1.1,,13.2,,,,10,38,,46,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize silage,Omnivore,180,,,,11.1,2.9,,28.7,5.9,1.78,,,,,,,,1.89,0.96,,14.64,,,,17,33,,51,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize cob mix silage,Omnivore,50,,,,11.1,4,,6.3,2.3,1.78,,,,,,,,6.66,2.28,,1.89,,,,60,57,,30,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maize cob mix silage,Omnivore,180,,,,11.1,4,,6.3,2.3,1.78,,,,,,,,8.55,2.2,,2.84,,,,77,55,,45,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maniok meal,Omnivore,50,,,,4.6,1.2,,5.6,7.1,0.74,,,,,,,,2.48,0.18,,2.24,,,,54,15,,40,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Maniok meal,Omnivore,180,,,,4.6,1.2,,5.6,7.1,0.74,,,,,,,,2.94,0.3,,2.18,,,,64,25,,39,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Rape-seed meal,Omnivore,50,,,,42.5,3.8,,14.1,7.4,6.8,,,,,,,,30.6,1.71,,3.81,,,,72,45,,27,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Rape-seed meal,Omnivore,180,,,,42.5,3.8,,14.1,7.4,6.8,,,,,,,,34.43,2.01,,6.77,,,,81,53,,48,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Rye,Omnivore,50,,,,12.5,2.3,,2.2,1.8,2,,,,,,,,9.13,0.48,,0.59,,,,73,21,,27,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Rye,Omnivore,180,,,,12.5,2.3,,2.2,1.8,2,,,,,,,,10.13,0.83,,1.03,,,,81,36,,47,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Soya-bean meal,Omnivore,50,,,,47.6,4,,10.9,6.7,7.62,,,,,,,,38.56,1.84,,7.85,,,,81,46,,72,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fernandez et al.. (1986),,Pig,Sus scrofa,Soya-bean meal,Omnivore,180,,,,47.6,4,,10.9,6.7,7.62,,,,,,,,41.41,1.88,,9.27,,,,87,47,,85,,,,,,,Fernandez et al.. (1986)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,"Algaroba, raw",Omnivore,49.5,,85,,10.12,,,,3.65,1.62,,,,,,,,5.88,,,,,,,58.1,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,Babacu nut meal,Omnivore,49.5,,90.8,,12.78,,,,5.07,2.04,,,,,,,,9.95,,,,,,,77.9,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,Cashew nut meal,Omnivore,49.5,,93.3,,23.69,,,,3.32,3.79,,,,,,,,20.66,,,,,,,87.2,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,"Cassava, fresh",Omnivore,49.5,,33.8,,5.03,,,,3.55,0.8,,,,,,,,2.96,,,,,,,58.9,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,Cassava meal,Omnivore,49.5,,87.6,,1.37,,,,1.71,0.22,,,,,,,,0.91,,,,,,,66.7,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,Coconut meal,Omnivore,49.5,,92.3,,27.41,,,,6.28,4.39,,,,,,,,17.02,,,,,,,62.1,,,,,,,,,,Fialho et al. (1995)
Omnivore,2_2_3_1_1_1,2,2,,3,1,,1,1,84471.54,Fialho et al. (1995),,Pig,Sus scrofa,"Yellow corn, ground",Omnivore,49.5,,88.1,,9.65,,,,1.36,1.54,,,,,,,,8.26,,,,,,,85.6,,,,,,,,,,Fialho et al. (1995)
